DATAFLOW,LAST UPDATE,freq,citizen,agedef,age,unit,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,IS,2016,8710,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,IS,2017,12116,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,IS,2018,11830,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,IS,2019,9872,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,IS,2020,8544,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,IS,2021,8996,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,IS,2022,14878,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,IT,2011,385793,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,IT,2012,350772,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,IT,2013,307454,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,IT,2014,277631,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,IT,2015,280078,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,IT,2016,300823,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,IT,2017,343440,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,IT,2018,332324,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,IT,2019,332778,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,IT,2020,247526,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,IT,2021,318366,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,IT,2022,410985,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,LI,2011,650,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,LI,2012,671,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,LI,2013,696,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,LI,2014,615,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,LI,2015,657,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,LI,2016,607,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,LI,2017,645,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,LI,2018,649,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,LI,2019,727,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,LI,2020,713,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,LI,2021,669,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,LI,2022,770,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,LT,2011,15685,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,LT,2012,28797,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,LT,2013,30924,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,LT,2014,33544,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,LT,2015,31085,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,LT,2016,31395,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,LT,2017,33305,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,LT,2018,37420,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,LT,2019,46526,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,LT,2020,46020,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,LT,2021,44858,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,LT,2022,87367,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,LU,2011,20268,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,LU,2012,20478,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,LU,2013,21098,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,LU,2014,22332,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,LU,2015,23803,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,LU,2016,22888,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,LU,2017,24379,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,LU,2018,24644,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,LU,2019,26668,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,LU,2020,22490,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,LU,2021,25335,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,LU,2022,31433,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,LV,2011,10234,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,LV,2012,13303,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,LV,2013,8299,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,LV,2014,10365,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,LV,2015,9479,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,LV,2016,8345,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,LV,2017,9916,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,LV,2018,10909,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,LV,2019,11223,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,LV,2020,8840,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,LV,2021,12689,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,LV,2022,38708,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,MD,2014,98731,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,MD,2015,105834,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,MD,2016,107303,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,MD,2017,107580,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,MD,2018,116739,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,MD,2019,116196,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,MD,2020,65167,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,MD,2021,68356,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,MD,2022,177875,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,ME,2011,6025,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,ME,2012,5727,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,ME,2013,5112,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,ME,2014,5353,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,ME,2015,4553,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,ME,2016,4904,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,ME,2017,6684,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,ME,2018,8643,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,ME,2019,10737,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,ME,2020,6008,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,ME,2022,15989,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,MK,2011,1464,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,MK,2012,1715,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,MK,2013,2050,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,MK,2014,1935,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,MK,2015,1741,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,MK,2016,2262,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,MK,2017,2064,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,MK,2018,2053,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,MK,2019,2118,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,MK,2020,2555,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,MK,2021,1570,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,MK,2022,2452,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,MT,2011,5465,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,MT,2012,9152,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,MT,2013,12446,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,MT,2014,15928,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,MT,2015,18202,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,MT,2016,18116,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,MT,2017,22750,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,MT,2018,27394,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,MT,2019,29304,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,MT,2020,14751,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,MT,2021,16963,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,MT,2022,34964,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,NL,2011,130118,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,NL,2012,124566,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,NL,2013,129428,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,NL,2014,145323,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,NL,2015,166872,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,NL,2016,189232,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,NL,2017,189646,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,NL,2018,194306,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,NL,2019,215756,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,NL,2020,182244,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,NL,2021,214105,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,NL,2022,326798,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,NO,2011,70337,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,NO,2012,69908,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,NO,2013,68313,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,NO,2014,66903,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,NO,2015,60816,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,NO,2016,61460,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,NO,2017,53351,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,NO,2018,47864,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,NO,2019,48680,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,NO,2020,36287,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,NO,2021,53947,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,NO,2022,90475,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,PL,2011,157059,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,PL,2012,217546,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,PL,2013,220311,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,PL,2014,222275,p,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,PL,2015,218147,p,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,PL,2016,208302,ep,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,PL,2017,209353,ep,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,PL,2018,214083,ep,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,PL,2019,226649,ep,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,PL,2020,210615,ep,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,PL,2021,241116,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,PL,2022,275515,p,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,PT,2011,18820,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,PT,2012,14668,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,PT,2013,17757,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,PT,2014,23077,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,PT,2015,36849,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,PT,2016,37644,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,PT,2017,46649,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,PT,2018,55357,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,PT,2019,95382,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,PT,2020,83654,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,PT,2021,97119,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,PT,2022,167098,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,RO,2011,147685,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,RO,2012,167266,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,RO,2013,153646,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,RO,2014,136035,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,RO,2015,132795,e,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,RO,2016,137455,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,RO,2017,177435,e,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,RO,2018,172578,e,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,RO,2019,202422,e,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,RO,2020,145519,e,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,RO,2021,194642,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,RO,2022,293024,e,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,SE,2011,96467,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,SE,2012,103059,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,SE,2013,115845,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,SE,2014,126966,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,SE,2015,134240,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,SE,2016,163005,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,SE,2017,144489,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,SE,2018,132602,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,SE,2019,115805,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,SE,2020,82518,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,SE,2021,90631,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,SE,2022,102436,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,SI,2011,14083,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,SI,2012,15022,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,SI,2013,13871,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,SI,2014,13846,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,SI,2015,15420,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,SI,2016,16623,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,SI,2017,18808,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,SI,2018,28455,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,SI,2019,31319,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,SI,2020,36110,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,SI,2021,23624,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,SI,2022,35613,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,SK,2011,4829,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,SK,2012,5419,p,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,SK,2013,5149,p,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,SK,2014,5357,p,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,SK,2015,6997,p,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,SK,2016,7686,p,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,SK,2017,7188,p,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,SK,2018,7253,p,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,SK,2019,7016,p,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,SK,2020,6775,p,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,SK,2021,5733,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,SK,2022,5463,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,TR,2022,494052,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,UK,2011,566044,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,UK,2012,498040,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,UK,2013,526046,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,UK,2014,631991,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,UK,2015,631452,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,UK,2016,588993,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,UK,2017,644209,,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,UK,2018,603953,p,
ESTAT:TPS00176(1.0),29/11/24 11:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,UK,2019,680906,,
